feature_id,reflection,bin_key,center_row,center_col,detector_x,detector_y,peak_intensity,mean_snr,n_bins,spatial_extent,reason
75,(002),17_12,17,12,449,40,20.0,6.2,2,17_11 17_12,"Gaussian-like: 100% monotonic, 2 bins"
76,(002),17_25,17,25,189,707,27.0,8.6,2,17_25 18_24,"Gaussian-like: 100% monotonic, 2 bins"
77,(001),17_31,17,31,816,717,12.0,4.9,3,17_30 17_31 18_31,"Gaussian-like: 100% monotonic, 3 bins"
78,(111),17_55,17,55,361,748,85.1,15.8,140,13_54 13_55 13_56 13_57 13_58 14_53 14_54 14_56 15_50 15_52 15_53 15_54 15_55 15_56 15_57 15_58 15_59 15_60 16_42 16_45 16_46 16_47 16_48 16_49 16_51 16_52 16_53 16_54 16_55 16_56 16_57 16_58 16_59 16_60 17_37 17_38 17_39 17_41 17_42 17_43 17_44 17_45 17_46 17_47 17_48 17_49 17_50 17_51 17_52 17_53 17_54 17_55 17_56 17_57 17_58 17_59 17_60 17_61 17_62 18_36 18_37 18_38 18_39 18_40 18_41 18_42 18_43 18_44 18_45 18_46 18_47 18_48 18_49 18_50 18_51 18_52 18_53 18_54 18_55 18_56 18_57 18_58 18_59 18_60 18_61 18_62 19_36 19_37 19_38 19_39 19_40 19_41 19_42 19_43 19_44 19_45 19_46 19_47 19_48 19_49 19_50 19_51 19_52 19_53 19_54 19_55 19_56 19_57 19_58 19_59 19_60 19_61 19_62 20_42 20_43 20_45 20_46 20_47 20_48 20_50 20_51 20_52 20_53 20_54 20_55 20_56 20_57 20_58 20_59 20_60 20_61 20_62 21_50 21_52 21_53 21_55 21_56 21_57 21_58 21_62,"Gaussian-like: 50% monotonic, 140 bins"
79,(012),19_55,19,55,183,193,7691.0,664.7,729,0_38 0_39 0_40 0_41 0_42 0_43 0_44 0_45 0_46 0_47 0_48 0_49 0_50 0_51 0_52 10_37 10_38 10_39 10_40 10_41 10_42 10_43 10_44 10_45 10_46 10_47 10_48 10_49 10_50 10_51 10_52 10_53 10_54 10_55 10_56 10_57 10_58 10_59 10_60 10_61 10_62 11_37 11_38 11_39 11_40 11_41 11_42 11_43 11_44 11_45 11_46 11_47 11_48 11_49 11_50 11_51 11_52 11_53 11_54 11_55 11_56 11_57 11_58 11_59 11_60 11_61 11_62 12_36 12_37 12_38 12_39 12_40 12_41 12_42 12_43 12_44 12_45 12_46 12_47 12_48 12_49 12_50 12_51 12_52 12_53 12_54 12_55 12_56 12_57 12_58 12_59 12_60 12_61 12_62 13_37 13_38 13_39 13_40 13_41 13_42 13_43 13_44 13_45 13_46 13_47 13_48 13_49 13_50 13_51 13_52 13_53 13_54 13_55 13_56 13_57 13_58 13_59 13_60 13_61 13_62 14_37 14_38 14_39 14_40 14_41 14_42 14_43 14_44 14_45 14_46 14_47 14_48 14_49 14_50 14_51 14_52 14_53 14_54 14_55 14_56 14_57 14_58 14_59 14_60 14_61 14_62 15_37 15_38 15_39 15_40 15_41 15_42 15_43 15_44 15_45 15_46 15_47 15_48 15_49 15_50 15_51 15_52 15_53 15_54 15_55 15_56 15_57 15_58 15_59 15_60 15_61 15_62 16_37 16_38 16_39 16_40 16_41 16_42 16_43 16_44 16_45 16_46 16_47 16_48 16_49 16_50 16_51 16_52 16_53 16_54 16_55 16_56 16_57 16_58 16_59 16_60 16_61 16_62 17_37 17_38 17_39 17_40 17_41 17_42 17_43 17_44 17_45 17_46 17_47 17_48 17_49 17_50 17_51 17_52 17_53 17_54 17_55 17_56 17_57 17_58 17_59 17_60 17_61 17_62 18_36 18_37 18_38 18_39 18_40 18_41 18_42 18_43 18_44 18_45 18_46 18_47 18_48 18_49 18_50 18_51 18_52 18_53 18_54 18_55 18_56 18_57 18_58 18_59 18_60 18_61 18_62 19_36 19_37 19_38 19_39 19_40 19_41 19_42 19_43 19_44 19_45 19_46 19_47 19_48 19_49 19_50 19_51 19_52 19_53 19_54 19_55 19_56 19_57 19_58 19_59 19_60 19_61 19_62 1_38 1_39 1_40 1_41 1_42 1_43 1_44 1_45 1_46 1_47 1_48 1_49 1_50 1_51 1_52 1_53 1_54 1_55 1_56 1_57 1_58 1_59 1_60 1_61 1_62 1_63 1_64 1_65 20_36 20_37 20_38 20_39 20_40 20_41 20_42 20_43 20_44 20_45 20_46 20_47 20_48 20_49 20_50 20_51 20_52 20_53 20_54 20_55 20_56 20_57 20_58 20_59 20_60 20_61 20_62 21_35 21_36 21_37 21_38 21_39 21_40 21_41 21_42 21_43 21_44 21_45 21_46 21_47 21_48 21_49 21_50 21_51 21_52 21_53 21_58 21_59 21_60 21_61 21_62 21_63 22_35 22_36 22_37 22_38 22_39 22_40 22_41 22_42 22_43 22_44 22_45 22_46 22_47 22_48 22_49 22_50 22_51 22_52 22_53 22_54 22_55 22_56 22_57 22_58 22_59 22_60 22_61 22_62 23_37 23_38 23_39 23_40 23_41 23_42 23_43 23_44 23_45 23_46 23_47 23_48 23_49 23_50 23_51 23_52 23_53 23_58 23_59 23_60 23_61 23_62 24_37 24_38 24_39 24_40 24_41 24_42 24_43 24_44 24_45 24_46 24_47 24_48 24_49 24_50 24_51 24_52 24_53 24_54 24_55 24_56 24_57 24_58 24_59 24_60 24_61 24_62 25_38 25_39 25_40 25_41 25_42 25_43 25_44 25_45 25_46 25_47 25_48 25_49 25_50 25_51 25_52 25_53 25_54 25_55 25_56 25_57 25_58 25_59 25_60 25_61 25_62 26_39 26_40 26_41 26_42 26_43 26_44 26_45 26_46 26_47 26_48 26_49 26_50 26_51 26_52 26_53 26_54 26_55 26_56 26_57 26_58 26_59 26_60 26_61 26_62 27_41 27_42 27_43 27_44 27_45 27_46 27_47 27_48 27_49 27_50 27_51 27_52 27_53 27_54 27_55 27_56 27_57 27_58 27_59 27_60 27_61 27_62 2_35 2_36 2_37 2_38 2_39 2_40 2_41 2_42 2_43 2_44 2_45 2_46 2_47 2_48 2_49 2_50 2_51 2_52 2_53 2_54 2_55 2_56 2_57 2_58 2_59 2_60 2_61 2_62 3_36 3_37 3_38 3_39 3_40 3_41 3_42 3_43 3_44 3_45 3_46 3_47 3_48 3_49 3_50 3_51 3_52 3_53 3_54 3_55 3_56 3_57 3_58 3_59 3_60 3_61 3_62 3_63 3_64 3_65 3_66 3_67 3_68 3_69 3_70 3_71 3_72 4_36 4_37 4_38 4_39 4_40 4_41 4_42 4_43 4_44 4_45 4_46 4_47 4_48 4_49 4_50 4_51 4_52 4_53 4_54 4_55 4_56 4_57 4_58 4_59 4_60 4_61 4_62 5_36 5_37 5_38 5_39 5_40 5_41 5_42 5_43 5_44 5_45 5_46 5_47 5_48 5_49 5_50 5_51 5_52 5_53 5_54 5_55 5_56 5_57 5_58 5_59 5_60 5_61 5_62 5_63 6_37 6_38 6_39 6_40 6_41 6_42 6_43 6_44 6_45 6_46 6_47 6_48 6_49 6_50 6_51 6_52 6_53 6_54 6_55 6_56 6_57 6_58 6_59 6_60 6_61 6_62 7_37 7_38 7_39 7_40 7_41 7_42 7_43 7_44 7_45 7_46 7_47 7_48 7_49 7_50 7_51 7_52 7_53 7_54 7_55 7_56 7_57 7_58 7_59 7_60 7_61 7_62 8_37 8_38 8_39 8_40 8_41 8_42 8_43 8_44 8_45 8_46 8_47 8_48 8_49 8_50 8_51 8_52 8_53 8_54 8_55 8_56 8_57 8_58 8_59 8_60 8_61 8_62 9_37 9_38 9_39 9_40 9_41 9_42 9_43 9_44 9_45 9_46 9_47 9_48 9_49 9_50 9_51 9_52 9_53 9_54 9_55 9_56 9_57 9_58 9_59 9_60 9_61 9_62,"Gaussian-like: 76% monotonic, 729 bins"
80,(001),21_28,21,28,811,714,9.0,4.8,8,20_24 20_25 20_26 20_28 21_26 21_27 21_28 22_25,"Gaussian-like: 42% monotonic, 8 bins"
81,ITO,21_45,21,45,194,396,26.3,6.2,2,21_44 21_45,"Gaussian-like: 100% monotonic, 2 bins"
82,ITO,21_56,21,56,192,402,136.0,17.1,42,15_54 16_54 16_55 17_54 17_55 17_56 18_54 18_55 18_57 19_52 19_54 19_55 19_56 19_57 19_58 20_53 20_54 20_55 20_56 21_47 21_48 21_49 21_50 21_51 21_52 21_53 21_54 21_55 21_56 21_57 21_58 21_59 21_62 22_54 22_55 22_56 22_57 22_58 22_59 22_60 22_61 22_62,"Gaussian-like: 64% monotonic, 42 bins"
83,(012),21_58,21,58,54,900,18.1,9.0,3,21_56 21_57 21_58,"Gaussian-like: 67% monotonic, 3 bins"
84,ITO,22_11,22,11,142,654,32.7,10.0,7,21_10 21_11 22_10 22_11 22_12 22_8 22_9,"Gaussian-like: 89% monotonic, 7 bins"
85,ITO,22_57,22,57,255,141,11.0,6.5,3,22_56 22_57 22_58,"Gaussian-like: 100% monotonic, 3 bins"
86,(002),23_0,23,0,197,727,33.0,8.9,3,22_0 23_0 23_1,"Gaussian-like: 100% monotonic, 3 bins"
87,(012),23_22,23,22,188,188,45.0,9.0,4,23_21 23_22 24_21 25_22,"Gaussian-like: 83% monotonic, 4 bins"
88,(012),23_54,23,54,47,870,14.2,7.8,5,23_51 23_52 23_53 23_54 23_55,"Gaussian-like: 78% monotonic, 5 bins"
89,(111),24_7,24,7,514,303,26.0,7.6,2,24_6 24_7,"Gaussian-like: 100% monotonic, 2 bins"
90,(002),24_15,24,15,311,274,2686.0,121.1,461,16_15 16_16 17_0 17_1 17_10 17_11 17_12 17_13 17_14 17_15 17_16 17_17 17_18 17_19 17_2 17_3 17_4 17_5 17_6 17_7 17_8 17_9 18_0 18_1 18_10 18_11 18_12 18_13 18_14 18_15 18_16 18_17 18_18 18_19 18_2 18_3 18_4 18_5 18_6 18_7 18_8 18_9 19_0 19_1 19_10 19_11 19_12 19_13 19_14 19_15 19_16 19_17 19_18 19_19 19_2 19_3 19_4 19_5 19_6 19_7 19_8 19_9 20_0 20_1 20_10 20_11 20_12 20_13 20_14 20_15 20_16 20_17 20_18 20_19 20_2 20_3 20_4 20_5 20_6 20_7 20_8 20_9 21_0 21_1 21_10 21_11 21_12 21_13 21_14 21_15 21_16 21_17 21_18 21_19 21_2 21_3 21_4 21_5 21_6 21_7 21_8 21_9 22_0 22_1 22_10 22_11 22_12 22_13 22_14 22_15 22_16 22_17 22_18 22_19 22_2 22_3 22_4 22_5 22_6 22_7 22_8 22_9 23_0 23_1 23_10 23_11 23_12 23_13 23_14 23_15 23_16 23_17 23_18 23_19 23_2 23_3 23_4 23_5 23_6 23_7 23_8 23_9 24_0 24_1 24_10 24_11 24_12 24_13 24_14 24_15 24_16 24_17 24_18 24_19 24_2 24_3 24_4 24_5 24_6 24_7 24_8 24_9 25_0 25_1 25_10 25_11 25_12 25_13 25_14 25_15 25_16 25_17 25_18 25_19 25_2 25_3 25_4 25_5 25_6 25_7 25_8 25_9 26_0 26_1 26_10 26_11 26_12 26_13 26_14 26_15 26_16 26_17 26_18 26_19 26_2 26_3 26_4 26_5 26_6 26_7 26_8 26_9 27_0 27_1 27_10 27_11 27_12 27_13 27_14 27_15 27_16 27_17 27_18 27_19 27_2 27_3 27_4 27_5 27_6 27_7 27_8 27_9 28_0 28_1 28_10 28_11 28_12 28_13 28_14 28_15 28_16 28_17 28_18 28_19 28_2 28_3 28_4 28_5 28_6 28_7 28_8 28_9 29_0 29_1 29_10 29_11 29_12 29_13 29_14 29_15 29_16 29_17 29_18 29_19 29_2 29_3 29_4 29_5 29_6 29_7 29_8 29_9 30_0 30_1 30_10 30_11 30_12 30_13 30_14 30_15 30_16 30_17 30_18 30_2 30_3 30_4 30_5 30_6 30_7 30_8 30_9 31_0 31_1 31_10 31_11 31_12 31_13 31_14 31_15 31_16 31_17 31_18 31_2 31_3 31_4 31_5 31_6 31_7 31_8 31_9 32_0 32_1 32_10 32_11 32_12 32_13 32_14 32_15 32_16 32_2 32_3 32_4 32_5 32_6 32_7 32_8 32_9 33_0 33_1 33_10 33_11 33_12 33_13 33_14 33_15 33_16 33_17 33_18 33_2 33_3 33_4 33_5 33_6 33_7 33_8 33_9 34_0 34_1 34_10 34_11 34_12 34_13 34_14 34_15 34_16 34_17 34_18 34_2 34_3 34_4 34_5 34_6 34_7 34_8 34_9 35_0 35_1 35_10 35_11 35_12 35_13 35_15 35_16 35_17 35_2 35_3 35_4 35_5 35_6 35_7 35_8 35_9 36_0 36_1 36_10 36_11 36_12 36_13 36_14 36_15 36_16 36_17 36_2 36_3 36_4 36_5 36_6 36_7 36_8 36_9 37_0 37_1 37_10 37_11 37_12 37_14 37_15 37_16 37_17 37_18 37_2 37_3 37_4 37_5 37_6 37_7 37_8 37_9 38_0 38_1 38_10 38_11 38_12 38_13 38_14 38_15 38_16 38_17 38_2 38_3 38_4 38_5 38_6 38_7 38_8 38_9 39_0 39_1 39_10 39_11 39_12 39_13 39_14 39_15 39_16 39_17 39_2 39_3 39_4 39_5 39_6 39_7 39_8 39_9 40_0 40_1 40_10 40_11 40_12 40_13 40_14 40_15 40_16 40_2 40_3 40_4 40_5 40_6 40_7 40_8 40_9,"Gaussian-like: 75% monotonic, 461 bins"
91,(012),24_27,24,27,90,464,43.0,9.0,6,23_27 23_28 24_26 24_27 24_28 25_29,"Gaussian-like: 100% monotonic, 6 bins"
92,(112),25_7,25,7,91,78,410.0,48.5,168,10_6 10_7 10_8 11_5 11_6 11_7 11_8 12_4 12_5 12_6 12_7 12_8 13_5 13_6 13_7 13_8 14_7 14_8 15_5 15_6 15_7 16_6 16_7 17_6 17_7 18_6 18_7 19_6 19_7 20_5 20_6 20_7 20_8 21_6 21_7 21_8 21_9 22_4 22_5 22_6 22_7 22_8 22_9 23_10 23_3 23_4 23_5 23_6 23_7 23_8 23_9 24_0 24_1 24_10 24_2 24_3 24_4 24_5 24_6 24_7 24_8 24_9 25_0 25_1 25_10 25_2 25_3 25_4 25_5 25_6 25_7 25_8 25_9 26_0 26_1 26_10 26_2 26_3 26_4 26_5 26_6 26_7 26_8 26_9 27_0 27_1 27_10 27_2 27_3 27_4 27_5 27_6 27_7 27_8 27_9 28_0 28_1 28_10 28_2 28_3 28_4 28_5 28_6 28_7 28_8 28_9 29_0 29_1 29_10 29_2 29_3 29_4 29_5 29_6 29_7 29_8 29_9 30_0 30_1 30_2 30_3 30_4 30_5 30_6 30_7 30_8 30_9 31_0 31_1 31_2 31_3 31_4 31_5 31_6 31_7 31_8 31_9 32_0 32_1 32_10 32_11 32_2 32_3 32_4 32_5 32_6 32_7 32_8 32_9 33_0 33_1 33_2 33_3 33_4 33_5 33_6 33_7 33_8 33_9 34_1 34_2 34_3 34_4 34_5 34_6 34_7 35_5 35_6,"Gaussian-like: 74% monotonic, 168 bins"
93,(012),25_27,25,27,225,116,82.0,10.9,39,22_26 22_27 23_26 23_27 24_25 24_26 24_27 25_23 25_24 25_25 25_26 25_27 25_28 26_22 26_24 26_25 26_26 26_27 27_25 27_26 27_27 27_28 28_26 28_27 28_28 29_25 29_26 29_27 29_28 30_26 30_27 30_28 31_26 31_27 31_28 32_24 32_25 33_26 33_27,"Gaussian-like: 75% monotonic, 39 bins"
94,(012),25_58,25,58,49,899,11.3,6.5,2,24_57 25_58,"Gaussian-like: 100% monotonic, 2 bins"
95,(012),26_5,26,5,63,623,245.0,21.4,198,10_0 10_1 10_2 10_3 10_4 10_5 10_6 10_7 10_8 11_0 11_1 11_2 11_3 11_4 11_5 11_6 11_7 11_8 12_0 12_1 12_2 12_3 12_4 12_5 12_6 12_7 12_8 13_0 13_1 13_2 13_3 13_4 13_5 13_6 13_7 14_0 14_1 14_2 14_3 14_4 14_5 14_6 14_7 14_8 15_0 15_1 15_2 15_3 15_4 15_5 15_6 15_7 15_8 16_0 16_1 16_2 16_3 16_4 16_5 16_6 16_7 17_0 17_1 17_2 17_3 17_4 17_5 17_6 17_7 17_8 18_0 18_1 18_2 18_3 18_4 18_5 18_6 18_7 19_0 19_1 19_2 19_3 19_4 19_5 19_6 19_7 19_8 20_0 20_1 20_2 20_3 20_4 20_5 20_6 20_7 21_0 21_1 21_2 21_3 21_4 21_5 21_6 21_7 21_8 22_0 22_1 22_2 22_3 22_4 22_5 22_6 22_7 23_0 23_1 23_2 23_3 23_4 23_5 23_6 23_7 23_8 24_0 24_1 24_2 24_3 24_4 24_5 24_6 24_7 25_0 25_1 25_2 25_3 25_4 25_5 25_6 25_7 25_8 26_0 26_1 26_2 26_3 26_4 26_5 26_6 26_7 27_0 27_1 27_2 27_3 27_4 27_5 27_6 27_7 28_0 28_1 28_2 28_3 28_4 28_5 28_6 28_7 29_0 29_1 29_2 29_3 29_4 29_5 29_6 29_7 6_6 6_7 7_1 7_2 7_3 7_4 7_5 7_6 7_7 7_8 8_0 8_1 8_2 8_3 8_4 8_5 8_6 8_7 8_8 9_0 9_1 9_2 9_3 9_4 9_5 9_6 9_7 9_8,"Gaussian-like: 57% monotonic, 198 bins"
96,(002),27_4,27,4,452,36,21.0,6.5,5,26_3 27_3 27_4 27_5 28_4,"Gaussian-like: 86% monotonic, 5 bins"
97,(002),27_15,27,15,444,44,88.0,12.0,61,10_15 10_16 11_15 11_16 12_15 12_16 13_14 13_15 13_16 14_14 14_15 14_16 15_14 15_15 15_16 16_14 16_15 17_14 17_15 17_16 18_14 18_15 18_16 19_14 19_15 19_16 20_14 20_15 20_16 21_12 21_13 21_14 21_15 21_16 22_11 22_13 22_14 22_15 22_16 23_13 23_14 23_15 23_16 24_14 24_15 24_16 25_14 25_15 25_16 26_14 26_15 26_16 27_14 27_15 27_16 28_15 28_16 7_15 7_16 8_15 9_15,"Gaussian-like: 62% monotonic, 61 bins"
98,(001),27_27,27,27,817,749,30.0,10.3,40,17_27 18_23 18_25 18_26 18_27 19_24 19_26 19_27 20_26 20_27 21_26 21_27 21_28 22_25 22_26 22_27 23_24 23_25 23_26 23_27 24_26 24_27 25_24 25_26 25_27 26_25 26_26 26_27 27_24 27_26 27_27 28_25 28_26 28_27 29_25 29_26 29_27 30_26 30_27 31_26,"Gaussian-like: 60% monotonic, 40 bins"
99,(002),27_48,27,48,377,186,14.0,6.8,2,27_47 27_48,"Gaussian-like: 100% monotonic, 2 bins"
100,(002),27_51,27,51,259,426,11.0,5.6,3,26_51 27_51 28_52,"Gaussian-like: 67% monotonic, 3 bins"
101,(002),27_55,27,55,377,189,62.0,15.9,17,25_56 26_54 26_55 26_56 26_57 27_50 27_51 27_52 27_53 27_54 27_55 27_56 27_57 27_58 27_59 27_60 27_61,"Gaussian-like: 73% monotonic, 17 bins"
102,(002),29_35,29,35,203,832,30.1,9.2,2,28_36 29_35,"Gaussian-like: 100% monotonic, 2 bins"
103,(002),29_55,29,55,259,414,378.0,63.9,65,23_54 23_55 23_56 23_57 24_54 24_55 24_56 24_57 25_53 25_54 25_55 25_56 25_57 25_58 25_59 26_52 26_53 26_54 26_55 26_56 26_57 26_58 27_52 27_53 27_54 27_55 27_56 27_57 27_58 27_59 28_53 28_54 28_55 28_56 28_57 28_58 28_59 29_51 29_52 29_53 29_54 29_55 29_56 29_57 29_58 29_59 29_60 30_51 30_52 30_53 30_54 30_55 30_56 30_57 30_58 30_59 31_51 31_52 31_53 31_54 31_55 31_56 31_57 31_58 31_59,"Gaussian-like: 88% monotonic, 65 bins"
104,(002),30_1,30,1,263,412,499.0,61.1,56,28_0 28_1 28_2 29_0 29_1 29_2 29_3 30_0 30_1 30_2 30_3 31_0 31_1 31_2 31_3 32_0 32_1 32_2 32_3 32_4 32_5 33_0 33_1 33_2 33_3 34_0 34_1 34_2 34_3 35_0 35_1 35_2 35_3 36_0 36_1 36_2 36_3 37_0 37_1 37_2 37_3 38_0 38_1 38_2 38_3 39_0 39_1 39_2 39_3 40_0 40_1 40_2 40_4 40_5 40_6 40_7,"Gaussian-like: 61% monotonic, 56 bins"
105,(001),30_11,30,11,874,505,20.0,9.0,8,27_10 28_10 28_11 29_10 29_11 29_12 30_11 31_12,"Gaussian-like: 72% monotonic, 8 bins"
106,(111),30_19,30,19,586,126,79.0,10.6,27,28_18 29_16 29_17 29_18 29_19 29_20 30_11 30_12 30_13 30_14 30_15 30_16 30_17 30_18 30_19 30_20 31_12 31_13 31_15 31_16 31_17 31_18 31_19 31_20 32_13 32_14 32_15,"Gaussian-like: 80% monotonic, 27 bins"
107,(001),30_25,30,25,820,714,10.0,6.1,2,29_24 30_25,"Gaussian-like: 100% monotonic, 2 bins"
108,(002),30_35,30,35,195,887,17.0,5.4,2,30_35 30_36,"Gaussian-like: 100% monotonic, 2 bins"
109,(112),30_42,30,42,82,100,24.0,9.2,17,29_42 29_43 30_40 30_41 30_42 30_43 31_40 31_41 31_42 31_43 32_40 33_39 33_40 33_41 33_42 33_43 34_43,"Gaussian-like: 75% monotonic, 17 bins"
110,(012),30_47,30,47,61,904,861.0,155.7,361,21_48 21_53 22_47 22_48 22_51 22_52 22_53 22_55 22_56 22_57 22_58 22_59 22_60 23_44 23_45 23_46 23_47 23_48 23_49 23_50 23_51 23_52 23_53 23_54 23_55 23_56 23_57 23_58 23_59 23_60 23_61 23_62 24_43 24_44 24_45 24_46 24_47 24_48 24_49 24_50 24_51 24_52 24_53 24_54 24_55 24_56 24_57 24_58 24_59 24_60 24_61 24_62 25_43 25_44 25_45 25_46 25_47 25_48 25_49 25_50 25_51 25_52 25_53 25_54 25_55 25_56 25_57 25_58 25_59 25_60 25_61 25_62 26_43 26_44 26_45 26_46 26_47 26_48 26_49 26_50 26_51 26_52 26_53 26_54 26_55 26_56 26_57 26_58 26_59 26_60 26_61 26_62 27_42 27_43 27_44 27_45 27_46 27_47 27_48 27_49 27_50 27_51 27_52 27_53 27_54 27_55 27_56 27_57 27_58 27_59 27_60 27_61 27_62 28_41 28_42 28_43 28_44 28_45 28_46 28_47 28_48 28_49 28_50 28_51 28_52 28_53 28_54 28_55 28_56 28_57 28_58 28_59 28_60 28_61 28_62 29_42 29_43 29_44 29_45 29_46 29_47 29_48 29_49 29_50 29_51 29_52 29_53 29_54 29_55 29_56 29_57 29_58 29_59 29_60 29_61 29_62 29_63 30_42 30_43 30_44 30_45 30_46 30_47 30_48 30_49 30_50 30_51 30_52 30_53 30_54 30_55 30_56 30_57 30_58 30_59 30_60 30_61 30_62 31_42 31_43 31_44 31_45 31_46 31_47 31_48 31_49 31_50 31_51 31_52 31_53 31_54 31_55 31_56 31_57 31_58 31_59 31_60 31_61 31_62 32_41 32_42 32_43 32_44 32_45 32_46 33_42 33_43 33_44 33_45 33_46 33_47 33_48 33_49 33_50 33_51 33_52 33_53 33_54 33_55 33_56 33_57 33_58 33_59 33_60 33_61 33_62 34_42 34_43 34_44 34_45 34_46 34_47 34_48 34_49 34_50 34_51 34_52 34_53 34_54 34_55 34_56 34_57 34_58 34_59 34_60 34_61 34_62 35_43 35_44 35_45 35_46 35_47 35_48 35_49 35_50 35_51 35_52 35_53 35_54 35_55 35_56 35_57 35_58 35_59 35_60 35_61 35_62 36_44 36_45 36_46 36_47 36_48 36_49 36_50 36_51 36_52 36_53 36_54 36_55 36_56 36_57 36_58 36_59 36_60 36_61 36_62 37_44 37_45 37_46 37_47 37_48 37_49 37_50 37_51 37_52 37_53 37_54 37_55 37_56 37_57 37_58 37_59 37_60 37_61 37_62 38_44 38_45 38_46 38_47 38_48 38_49 38_50 38_51 38_52 38_53 38_54 38_55 38_56 38_57 38_58 38_59 38_60 38_61 38_62 39_44 39_45 39_46 39_47 39_48 39_49 39_50 39_51 39_52 39_53 39_54 39_55 39_56 39_57 39_58 39_59 39_60 39_61 39_62 40_38 40_39 40_40 40_41 40_42 40_43 40_44 40_45 40_46 40_47 40_48 40_49 40_50 40_51 40_52 40_53 40_54 40_55,"Gaussian-like: 62% monotonic, 361 bins"
111,(012),31_13,31,13,82,596,84.0,13.2,22,30_13 31_0 31_1 31_10 31_11 31_12 31_13 31_2 31_3 31_4 31_5 31_6 31_7 31_8 31_9 32_10 32_11 32_12 32_13 32_14 32_15 32_16,"Gaussian-like: 51% monotonic, 22 bins"
112,(002),31_19,31,19,203,837,61.2,12.0,5,31_16 31_17 31_18 31_19 31_20,"Gaussian-like: 56% monotonic, 5 bins"
113,(012),31_28,31,28,61,904,371.0,123.3,19,31_18 31_19 31_20 31_21 31_22 31_23 31_24 31_25 31_26 31_27 31_28 31_29 31_30 31_31 31_32 31_33 31_34 31_35 31_36,"Gaussian-like: 77% monotonic, 19 bins"
114,(002),31_29,31,29,258,414,270.0,48.9,7,31_26 31_27 31_28 31_29 31_30 31_31 31_32,"Gaussian-like: 100% monotonic, 7 bins"
115,(012),31_34,31,34,133,426,28.0,7.2,2,31_33 31_34,"Gaussian-like: 100% monotonic, 2 bins"
116,(012),32_32,32,32,130,439,15.0,7.9,3,32_30 32_31 32_32,"Gaussian-like: 100% monotonic, 3 bins"
117,ITO,33_13,33,13,99,603,36.0,8.2,4,32_11 33_12 33_13 34_13,"Gaussian-like: 100% monotonic, 4 bins"
118,(002),33_14,33,14,450,42,72.1,10.1,82,24_12 24_13 25_11 25_12 25_13 26_10 26_11 26_12 26_13 27_11 27_12 27_13 27_7 28_10 28_11 28_12 28_13 28_14 28_8 28_9 29_12 29_13 29_14 29_15 29_9 30_10 30_12 30_13 30_14 30_15 30_16 30_9 31_11 31_12 31_13 31_14 31_15 32_11 32_12 32_13 32_14 32_15 32_16 33_11 33_12 33_13 33_14 33_15 33_16 34_10 34_11 34_12 34_13 34_14 34_15 34_6 34_7 34_9 35_11 35_12 35_13 35_14 35_15 35_6 35_8 36_10 36_11 36_12 36_13 36_14 36_15 37_13 37_14 37_15 38_13 38_14 38_15 39_13 39_14 39_15 40_13 40_14,"Gaussian-like: 60% monotonic, 82 bins"
119,(001),33_27,33,27,813,750,13.0,6.5,3,33_26 33_27 34_26,"Gaussian-like: 67% monotonic, 3 bins"
120,(012),34_9,34,9,63,601,100.0,12.6,77,28_10 29_10 29_11 30_10 30_11 30_12 30_13 30_8 30_9 31_10 31_11 31_12 31_13 31_8 31_9 32_10 32_11 32_12 32_13 32_14 32_15 32_2 33_0 33_1 33_10 33_11 33_12 33_13 33_2 33_3 33_4 33_5 33_6 33_7 33_8 33_9 34_0 34_1 34_10 34_11 34_12 34_13 34_14 34_2 34_3 34_4 34_5 34_6 34_7 34_8 34_9 35_0 35_1 35_10 35_11 35_12 35_13 35_14 35_2 35_3 35_4 35_5 35_6 35_7 35_8 35_9 36_10 36_11 36_12 36_13 36_5 36_6 36_7 36_8 36_9 37_8 37_9,"Gaussian-like: 67% monotonic, 77 bins"
121,(011),34_38,34,38,769,225,74.0,12.3,94,29_37 29_38 30_33 30_35 30_36 30_37 30_38 30_39 30_40 31_33 31_36 31_37 31_38 31_39 31_40 32_28 32_31 32_32 32_33 32_34 32_35 32_36 32_37 33_29 33_31 33_33 33_34 33_35 33_36 33_37 33_38 33_39 33_40 34_29 34_31 34_33 34_34 34_35 34_36 34_37 34_38 34_39 34_40 35_29 35_31 35_32 35_33 35_34 35_35 35_36 35_37 35_38 35_39 35_40 36_30 36_32 36_33 36_34 36_35 36_36 36_37 36_38 36_39 36_40 37_33 37_34 37_35 37_36 37_37 37_38 37_39 37_40 38_31 38_32 38_33 38_34 38_35 38_36 38_37 38_38 38_39 38_40 39_31 39_33 39_34 39_35 39_36 39_37 39_38 39_39 39_40 40_36 40_37 40_39,"Gaussian-like: 71% monotonic, 94 bins"
122,(002),35_35,35,35,195,886,17.5,5.7,3,34_35 35_35 36_35,"Gaussian-like: 100% monotonic, 3 bins"
123,(001),36_17,36,17,822,710,7.0,4.4,2,36_17 36_18,"Gaussian-like: 100% monotonic, 2 bins"
124,ITO,36_23,36,23,248,233,30.9,8.3,2,36_22 36_23,"Gaussian-like: 100% monotonic, 2 bins"
125,(111),36_27,36,27,501,319,30.0,6.3,3,35_27 36_26 36_27,"Gaussian-like: 100% monotonic, 3 bins"
