feature_id,reflection,bin_key,center_row,center_col,detector_x,detector_y,peak_intensity,mean_snr,n_bins,spatial_extent,reason
967,(012),44_1,44,1,101,427,7.0,5.4,1,44_1,isolated: single-bin detection
968,(012),44_1,44,1,112,481,7.0,5.4,1,44_1,isolated: single-bin detection
969,(012),44_1,44,1,91,575,7.0,5.4,1,44_1,isolated: single-bin detection
970,(012),44_1,44,1,77,672,7.0,5.4,1,44_1,isolated: single-bin detection
971,(012),44_1,44,1,77,920,7.0,5.4,1,44_1,isolated: single-bin detection
972,(012),44_1,44,1,51,604,6.0,4.7,1,44_1,isolated: single-bin detection
973,(012),44_13,44,13,218,191,10.0,5.7,1,44_13,isolated: single-bin detection
974,(012),44_18,44,18,195,192,8.0,6.1,1,44_18,isolated: single-bin detection
975,(012),44_18,44,18,241,119,10.0,4.7,1,44_18,isolated: single-bin detection
976,(012),44_18,44,18,144,280,6.0,4.7,1,44_18,isolated: single-bin detection
977,(012),44_18,44,18,62,509,6.0,4.7,1,44_18,isolated: single-bin detection
978,(012),44_18,44,18,82,916,6.0,4.7,1,44_18,isolated: single-bin detection
979,(012),44_18,44,18,62,803,9.0,4.0,1,44_18,isolated: single-bin detection
980,(002),44_20,44,20,198,838,24.3,8.0,1,44_20,isolated: single-bin detection
981,(001),44_23,44,23,817,1015,7.0,4.7,1,44_23,isolated: single-bin detection
982,(001),44_26,44,26,837,961,8.0,5.4,1,44_26,isolated: single-bin detection
983,ITO,44_29,44,29,184,278,20.0,8.9,2,44_29 44_30,flat profile: CV=0.026 (no clear center)
984,(012),44_31,44,31,67,504,7.0,5.4,1,44_31,isolated: single-bin detection
985,(012),44_31,44,31,160,221,6.0,4.7,1,44_31,isolated: single-bin detection
986,(012),44_31,44,31,82,402,6.0,4.7,1,44_31,isolated: single-bin detection
987,(012),44_31,44,31,87,1006,6.0,4.7,1,44_31,isolated: single-bin detection
988,(012),44_31,44,31,136,272,5.0,4.0,1,44_31,isolated: single-bin detection
989,(012),44_32,44,32,185,275,11.0,6.0,1,44_32,isolated: single-bin detection
990,(112),44_36,44,36,114,92,7.0,4.7,1,44_36,isolated: single-bin detection
991,PbI2,44_39,44,39,872,716,7.0,4.7,1,44_39,isolated: single-bin detection
992,(112),44_41,44,41,62,164,6.0,4.0,1,44_41,isolated: single-bin detection
993,(012),44_42,44,42,78,510,8.0,6.1,1,44_42,isolated: single-bin detection
994,(012),44_42,44,42,96,987,7.0,5.4,1,44_42,isolated: single-bin detection
995,(012),44_42,44,42,85,602,6.0,4.7,1,44_42,isolated: single-bin detection
996,(011),44_48,44,48,628,393,8.0,5.3,1,44_48,isolated: single-bin detection
997,(012),44_48,44,48,110,456,9.3,5.0,1,44_48,isolated: single-bin detection
998,(111),44_50,44,50,406,1038,9.0,6.1,1,44_50,isolated: single-bin detection
999,(002),44_50,44,50,192,649,7.0,4.7,1,44_50,isolated: single-bin detection
1000,(111),44_52,44,52,391,685,12.0,8.1,1,44_52,isolated: single-bin detection
1001,(111),44_54,44,54,357,637,10.0,6.1,1,44_54,isolated: single-bin detection
1002,(111),44_56,44,56,630,133,6.0,4.0,1,44_56,isolated: single-bin detection
1003,(111),44_56,44,56,375,755,7.0,4.0,1,44_56,isolated: single-bin detection
1004,(002),44_56,44,56,351,229,6.0,4.0,1,44_56,isolated: single-bin detection
1005,(111),44_59,44,59,510,188,7.0,4.7,1,44_59,isolated: single-bin detection
1006,(002),44_60,44,60,312,257,9.0,5.4,1,44_60,isolated: single-bin detection
1007,(111),44_60,44,60,394,706,6.0,4.0,1,44_60,isolated: single-bin detection
1008,(002),45_3,45,3,194,834,17.1,5.6,1,45_3,isolated: single-bin detection
1009,(112),45_3,45,3,26,230,8.0,5.4,1,45_3,isolated: single-bin detection
1010,(012),45_4,45,4,70,618,11.0,7.4,1,45_4,isolated: single-bin detection
1011,(012),45_4,45,4,67,700,8.0,6.1,1,45_4,isolated: single-bin detection
1012,(012),45_4,45,4,91,498,7.0,5.4,1,45_4,isolated: single-bin detection
1013,(012),45_4,45,4,105,508,7.0,5.4,1,45_4,isolated: single-bin detection
1014,(012),45_4,45,4,260,48,6.0,4.7,1,45_4,isolated: single-bin detection
1015,(012),45_4,45,4,36,672,6.0,4.7,1,45_4,isolated: single-bin detection
1016,(012),45_4,45,4,83,771,6.0,4.7,1,45_4,isolated: single-bin detection
1017,(001),45_12,45,12,837,961,12.0,8.1,1,45_12,isolated: single-bin detection
1018,(012),45_14,45,14,48,1008,5.0,4.0,1,45_14,isolated: single-bin detection
1019,(112),45_15,45,15,138,5,7.0,4.7,1,45_15,isolated: single-bin detection
1020,(112),45_15,45,15,17,222,7.0,4.7,1,45_15,isolated: single-bin detection
1021,(001),45_23,45,23,825,674,13.0,8.8,1,45_23,isolated: single-bin detection
1022,(001),45_25,45,25,826,672,10.0,6.7,1,45_25,isolated: single-bin detection
1023,(001),45_27,45,27,844,978,8.0,5.4,1,45_27,isolated: single-bin detection
1024,(002),45_34,45,34,312,266,18.1,6.3,2,45_34 45_35,flat profile: CV=0.026 (no clear center)
1025,(012),45_36,45,36,53,818,7.0,5.4,1,45_36,isolated: single-bin detection
1026,(012),45_36,45,36,242,77,6.0,4.7,1,45_36,isolated: single-bin detection
1027,(012),45_36,45,36,279,65,7.0,4.0,1,45_36,isolated: single-bin detection
1028,(001),45_37,45,37,828,624,9.0,6.1,1,45_37,isolated: single-bin detection
1029,(112),45_42,45,42,107,38,8.0,5.4,1,45_42,isolated: single-bin detection
1030,(012),45_43,45,43,118,469,14.0,8.3,1,45_43,isolated: single-bin detection
1031,(111),45_48,45,48,452,427,6.0,4.0,1,45_48,isolated: single-bin detection
1032,(001),45_62,45,62,800,624,4.0,5.0,1,45_62,isolated: single-bin detection
1033,(112),46_1,46,1,31,265,7.0,4.7,1,46_1,isolated: single-bin detection
1034,(012),46_6,46,6,69,550,17.0,10.2,1,46_6,isolated: single-bin detection
1035,PbI2,46_8,46,8,903,935,8.0,5.4,1,46_8,isolated: single-bin detection
1036,(001),46_9,46,9,800,742,6.0,4.0,1,46_9,isolated: single-bin detection
1037,(111),46_16,46,16,384,616,25.0,8.4,1,46_16,isolated: single-bin detection
1038,(012),46_25,46,25,249,31,7.0,5.4,1,46_25,isolated: single-bin detection
1039,(012),46_25,46,25,81,617,7.0,4.7,1,46_25,isolated: single-bin detection
1040,(001),46_26,46,26,836,962,23.0,15.5,1,46_26,isolated: single-bin detection
1041,(012),46_31,46,31,101,561,7.0,5.0,1,46_31,isolated: single-bin detection
1042,(001),46_38,46,38,829,817,8.0,4.0,1,46_38,isolated: single-bin detection
1043,(111),46_50,46,50,489,325,7.0,4.7,1,46_50,isolated: single-bin detection
1044,(111),46_50,46,50,390,905,7.0,4.7,1,46_50,isolated: single-bin detection
1045,(111),46_53,46,53,378,614,8.0,5.4,1,46_53,isolated: single-bin detection
1046,(011),46_53,46,53,565,776,8.3,5.1,1,46_53,isolated: single-bin detection
1047,(111),46_54,46,54,518,218,8.0,5.4,1,46_54,isolated: single-bin detection
1048,(111),46_57,46,57,378,646,9.0,6.1,1,46_57,isolated: single-bin detection
1049,(002),46_59,46,59,312,258,9.0,6.1,1,46_59,isolated: single-bin detection
1050,(111),46_59,46,59,400,574,7.0,4.7,1,46_59,isolated: single-bin detection
1051,(112),46_59,46,59,68,164,7.0,4.7,1,46_59,isolated: single-bin detection
1052,(002),46_60,46,60,415,108,8.0,5.4,1,46_60,isolated: single-bin detection
1053,(002),46_60,46,60,216,959,7.0,4.7,1,46_60,isolated: single-bin detection
1054,(111),46_61,46,61,383,479,9.0,6.1,1,46_61,isolated: single-bin detection
1055,(002),46_62,46,62,331,294,7.5,5.4,1,46_62,isolated: single-bin detection
1056,(001),47_0,47,0,805,789,6.0,4.0,1,47_0,isolated: single-bin detection
1057,(001),47_1,47,1,831,972,7.0,4.7,1,47_1,isolated: single-bin detection
1058,(001),47_12,47,12,836,961,19.0,12.8,1,47_12,isolated: single-bin detection
1059,(001),47_14,47,14,836,959,10.0,6.7,1,47_14,isolated: single-bin detection
1060,(001),47_23,47,23,824,675,12.0,7.4,1,47_23,isolated: single-bin detection
1061,(001),47_25,47,25,825,672,8.0,5.4,1,47_25,isolated: single-bin detection
1062,(112),47_26,47,26,99,125,6.0,4.0,1,47_26,isolated: single-bin detection
1063,(012),47_29,47,29,218,93,7.0,5.0,1,47_29,isolated: single-bin detection
1064,(012),47_35,47,35,85,947,8.0,6.1,1,47_35,isolated: single-bin detection
1065,(012),47_35,47,35,67,509,7.0,5.4,1,47_35,isolated: single-bin detection
1066,(012),47_35,47,35,55,676,7.0,5.4,1,47_35,isolated: single-bin detection
1067,PbI2,47_35,47,35,884,618,7.0,4.7,1,47_35,isolated: single-bin detection
1068,(012),47_35,47,35,243,92,6.0,4.7,1,47_35,isolated: single-bin detection
1069,(012),47_35,47,35,162,309,6.0,4.7,1,47_35,isolated: single-bin detection
1070,(012),47_35,47,35,109,437,7.0,4.7,1,47_35,isolated: single-bin detection
1071,(012),47_35,47,35,126,446,7.0,4.7,1,47_35,isolated: single-bin detection
1072,(012),47_35,47,35,106,505,6.0,4.7,1,47_35,isolated: single-bin detection
1073,(012),47_35,47,35,41,654,6.0,4.7,1,47_35,isolated: single-bin detection
1074,(012),47_36,47,36,78,589,9.0,5.7,1,47_36,isolated: single-bin detection
1075,ITO,47_50,47,50,213,231,8.0,4.7,1,47_50,isolated: single-bin detection
1076,(001),48_2,48,2,806,791,8.0,5.4,1,48_2,isolated: single-bin detection
1077,(001),48_4,48,4,831,984,6.0,4.0,1,48_4,isolated: single-bin detection
1078,(001),48_7,48,7,806,792,11.0,7.4,1,48_7,isolated: single-bin detection
1079,(001),48_8,48,8,833,978,8.0,5.4,1,48_8,isolated: single-bin detection
1080,(012),48_10,48,10,46,607,8.0,6.1,1,48_10,isolated: single-bin detection
1081,(012),48_10,48,10,74,651,8.0,6.1,1,48_10,isolated: single-bin detection
1082,(012),48_10,48,10,256,73,8.0,4.0,1,48_10,isolated: single-bin detection
1083,(012),48_10,48,10,179,181,5.0,4.0,1,48_10,isolated: single-bin detection
1084,(012),48_13,48,13,49,607,9.0,6.7,1,48_13,isolated: single-bin detection
1085,(012),48_13,48,13,122,314,6.0,4.7,1,48_13,isolated: single-bin detection
1086,(012),48_13,48,13,66,756,6.0,4.0,1,48_13,isolated: single-bin detection
1087,(111),48_18,48,18,383,615,19.0,6.4,1,48_18,isolated: single-bin detection
1088,(012),48_18,48,18,91,550,8.0,6.1,1,48_18,isolated: single-bin detection
1089,(012),48_18,48,18,229,164,7.0,5.4,1,48_18,isolated: single-bin detection
1090,(012),48_18,48,18,82,749,7.0,5.4,1,48_18,isolated: single-bin detection
1091,(012),48_18,48,18,173,301,7.0,4.7,1,48_18,isolated: single-bin detection
1092,(012),48_18,48,18,76,861,7.0,4.7,1,48_18,isolated: single-bin detection
1093,(111),48_21,48,21,383,613,21.0,7.1,1,48_21,isolated: single-bin detection
1094,(001),48_25,48,25,876,511,10.0,6.7,1,48_25,isolated: single-bin detection
1095,(012),48_35,48,35,73,569,9.0,4.7,1,48_35,isolated: single-bin detection
1096,ITO,48_37,48,37,213,248,26.0,8.4,1,48_37,isolated: single-bin detection
1097,(012),48_46,48,46,166,325,10.0,6.4,1,48_46,isolated: single-bin detection
1098,(112),48_47,48,47,92,135,7.0,4.7,1,48_47,isolated: single-bin detection
1099,(111),48_51,48,51,502,202,7.0,4.7,1,48_51,isolated: single-bin detection
1100,ITO,48_54,48,54,211,241,9.0,5.7,2,48_54 48_55,flat profile: CV=0.000 (no clear center)
1101,(111),48_55,48,55,460,303,9.0,6.1,1,48_55,isolated: single-bin detection
1102,(002),48_56,48,56,219,439,7.0,4.7,1,48_56,isolated: single-bin detection
1103,(111),48_57,48,57,342,658,6.0,4.0,1,48_57,isolated: single-bin detection
1104,(111),48_58,48,58,391,641,6.0,4.0,1,48_58,isolated: single-bin detection
1105,(002),48_58,48,58,219,776,7.0,4.0,1,48_58,isolated: single-bin detection
1106,(002),48_59,48,59,210,1007,8.0,5.4,1,48_59,isolated: single-bin detection
1107,(111),48_59,48,59,627,75,6.0,4.0,1,48_59,isolated: single-bin detection
1108,(111),48_59,48,59,390,981,7.0,4.0,1,48_59,isolated: single-bin detection
1109,(111),48_61,48,61,632,64,8.0,5.4,1,48_61,isolated: single-bin detection
1110,(002),48_61,48,61,205,825,7.0,4.7,1,48_61,isolated: single-bin detection
1111,ITO,48_62,48,62,218,244,10.0,6.7,1,48_62,isolated: single-bin detection
1112,(012),49_5,49,5,96,453,7.0,4.7,1,49_5,isolated: single-bin detection
1113,(012),49_5,49,5,56,1018,6.0,4.7,1,49_5,isolated: single-bin detection
1114,(012),49_5,49,5,239,151,7.0,4.0,1,49_5,isolated: single-bin detection
1115,(012),49_5,49,5,189,213,5.0,4.0,1,49_5,isolated: single-bin detection
1116,(012),49_5,49,5,72,558,7.0,4.0,1,49_5,isolated: single-bin detection
1117,(012),49_5,49,5,85,720,6.0,4.0,1,49_5,isolated: single-bin detection
1118,(012),49_5,49,5,39,773,5.0,4.0,1,49_5,isolated: single-bin detection
1119,(002),49_9,49,9,451,45,19.1,7.2,1,49_9,isolated: single-bin detection
1120,(002),49_13,49,13,195,888,20.1,7.0,1,49_13,isolated: single-bin detection
1121,(012),49_16,49,16,75,811,6.0,4.7,1,49_16,isolated: single-bin detection
1122,(012),49_17,49,17,25,870,7.0,5.4,1,49_17,isolated: single-bin detection
1123,(012),49_17,49,17,234,139,6.0,4.7,1,49_17,isolated: single-bin detection
1124,(012),49_17,49,17,162,284,6.0,4.7,1,49_17,isolated: single-bin detection
1125,(012),49_17,49,17,57,649,7.0,4.7,1,49_17,isolated: single-bin detection
1126,(012),49_17,49,17,104,357,6.0,4.0,1,49_17,isolated: single-bin detection
1127,(012),49_17,49,17,68,856,6.0,4.0,1,49_17,isolated: single-bin detection
1128,(012),49_17,49,17,60,928,5.0,4.0,1,49_17,isolated: single-bin detection
1129,(001),49_21,49,21,873,508,9.0,6.1,1,49_21,isolated: single-bin detection
1130,PbI2,49_22,49,22,935,1023,7.0,4.7,1,49_22,isolated: single-bin detection
1131,(112),49_28,49,28,59,143,7.0,4.7,1,49_28,isolated: single-bin detection
1132,(002),49_29,49,29,249,450,21.0,7.0,1,49_29,isolated: single-bin detection
1133,(012),49_35,49,35,283,69,9.0,6.3,1,49_35,isolated: single-bin detection
1134,PbI2,49_40,49,40,880,624,7.0,4.7,1,49_40,isolated: single-bin detection
1135,(012),49_42,49,42,218,68,9.0,6.7,1,49_42,isolated: single-bin detection
1136,(012),49_42,49,42,85,1053,8.0,6.1,1,49_42,isolated: single-bin detection
1137,(012),49_42,49,42,112,324,7.0,5.4,1,49_42,isolated: single-bin detection
1138,(012),49_42,49,42,117,491,8.0,5.4,1,49_42,isolated: single-bin detection
1139,(012),49_42,49,42,61,758,7.0,5.4,1,49_42,isolated: single-bin detection
1140,(012),49_42,49,42,51,884,7.0,5.4,1,49_42,isolated: single-bin detection
1141,(012),49_42,49,42,108,448,7.0,4.7,1,49_42,isolated: single-bin detection
1142,(012),49_42,49,42,84,588,6.0,4.7,1,49_42,isolated: single-bin detection
1143,(011),50_0,50,0,559,851,13.0,4.9,1,50_0,isolated: single-bin detection
1144,(001),50_2,50,2,817,877,8.0,5.4,1,50_2,isolated: single-bin detection
1145,(001),50_4,50,4,804,792,12.0,8.1,1,50_4,isolated: single-bin detection
1146,(001),50_6,50,6,804,792,12.0,8.1,1,50_6,isolated: single-bin detection
1147,(012),50_16,50,16,94,1002,8.0,6.1,1,50_16,isolated: single-bin detection
1148,(012),50_16,50,16,261,23,7.0,5.4,1,50_16,isolated: single-bin detection
1149,(012),50_16,50,16,284,48,7.0,5.4,1,50_16,isolated: single-bin detection
1150,(112),50_17,50,17,106,67,7.0,4.7,1,50_17,isolated: single-bin detection
1151,(111),50_20,50,20,383,614,16.0,5.4,1,50_20,isolated: single-bin detection
1152,(112),50_21,50,21,40,266,7.0,4.7,1,50_21,isolated: single-bin detection
1153,(012),50_24,50,24,74,685,7.0,5.1,1,50_24,isolated: single-bin detection
1154,(111),50_26,50,26,389,978,23.0,7.8,1,50_26,isolated: single-bin detection
1155,(002),50_27,50,27,195,888,19.1,6.6,1,50_27,isolated: single-bin detection
1156,(012),50_31,50,31,108,507,9.0,6.7,1,50_31,isolated: single-bin detection
1157,(012),50_31,50,31,83,817,10.0,6.1,1,50_31,isolated: single-bin detection
1158,(012),50_31,50,31,94,438,7.0,5.4,1,50_31,isolated: single-bin detection
1159,(012),50_31,50,31,81,506,7.0,5.4,1,50_31,isolated: single-bin detection
1160,(012),50_31,50,31,92,565,8.0,4.7,1,50_31,isolated: single-bin detection
1161,(012),50_31,50,31,57,1007,6.0,4.7,1,50_31,isolated: single-bin detection
1162,(012),50_32,50,32,97,566,7.0,5.4,1,50_32,isolated: single-bin detection
1163,(012),50_32,50,32,158,332,7.0,4.7,1,50_32,isolated: single-bin detection
1164,(012),50_32,50,32,109,438,6.0,4.7,1,50_32,isolated: single-bin detection
1165,(012),50_32,50,32,50,668,6.0,4.7,1,50_32,isolated: single-bin detection
1166,(012),50_32,50,32,234,59,5.0,4.0,1,50_32,isolated: single-bin detection
1167,(012),50_32,50,32,234,125,5.0,4.0,1,50_32,isolated: single-bin detection
1168,(012),50_32,50,32,82,700,5.0,4.0,1,50_32,isolated: single-bin detection
1169,(012),50_32,50,32,35,747,6.0,4.0,1,50_32,isolated: single-bin detection
1170,(012),50_32,50,32,86,890,8.0,4.0,1,50_32,isolated: single-bin detection
1171,(112),50_33,50,33,47,233,7.0,4.7,1,50_33,isolated: single-bin detection
1172,(012),50_38,50,38,72,566,10.0,6.4,1,50_38,isolated: single-bin detection
1173,PbI2,50_41,50,41,911,971,6.0,4.0,1,50_41,isolated: single-bin detection
1174,(002),50_49,50,49,248,445,10.0,6.7,1,50_49,isolated: single-bin detection
1175,(111),50_49,50,49,619,98,8.0,5.4,1,50_49,isolated: single-bin detection
1176,(002),50_49,50,49,214,925,8.0,5.4,1,50_49,isolated: single-bin detection
1177,(001),50_49,50,49,820,666,7.0,4.7,1,50_49,isolated: single-bin detection
1178,(111),50_49,50,49,735,17,6.0,4.0,1,50_49,isolated: single-bin detection
1179,(002),50_51,50,51,223,744,8.0,5.4,1,50_51,isolated: single-bin detection
1180,(111),50_51,50,51,431,359,7.0,4.7,1,50_51,isolated: single-bin detection
1181,(002),50_52,50,52,249,444,9.0,6.1,1,50_52,isolated: single-bin detection
1182,(111),50_55,50,55,389,677,8.0,5.4,1,50_55,isolated: single-bin detection
1183,(111),50_57,50,57,417,474,8.0,5.4,1,50_57,isolated: single-bin detection
1184,(002),50_58,50,58,285,370,8.0,5.4,1,50_58,isolated: single-bin detection
1185,(111),50_58,50,58,338,872,6.0,4.0,1,50_58,isolated: single-bin detection
1186,(012),50_59,50,59,66,900,6.3,4.7,1,50_59,isolated: single-bin detection
1187,(002),50_60,50,60,249,440,8.0,5.4,1,50_60,isolated: single-bin detection
1188,(002),50_61,50,61,253,403,39.0,8.8,1,50_61,isolated: single-bin detection
1189,(002),50_61,50,61,260,419,71.0,7.4,1,50_61,isolated: single-bin detection
1190,(001),51_0,51,0,803,790,12.0,7.8,2,50_1 51_0,flat profile: CV=0.043 (no clear center)
1191,(012),51_4,51,4,68,670,6.4,4.7,1,51_4,isolated: single-bin detection
1192,(011),51_5,51,5,558,853,16.1,10.1,1,51_5,isolated: single-bin detection
1193,ITO,51_5,51,5,334,58,6.0,4.0,1,51_5,isolated: single-bin detection
1194,(002),51_6,51,6,451,45,14.0,9.4,1,51_6,isolated: single-bin detection
1195,(111),51_6,51,6,391,732,6.0,4.0,1,51_6,isolated: single-bin detection
1196,(111),51_7,51,7,409,488,7.0,4.7,1,51_7,isolated: single-bin detection
1197,(002),51_12,51,12,195,887,9.0,6.1,1,51_12,isolated: single-bin detection
1198,(111),51_12,51,12,696,47,7.0,4.7,1,51_12,isolated: single-bin detection
1199,(001),51_13,51,13,834,961,10.0,6.7,1,51_13,isolated: single-bin detection
1200,(111),51_13,51,13,489,322,6.0,4.0,1,51_13,isolated: single-bin detection
1201,(111),51_15,51,15,346,882,7.0,4.7,1,51_15,isolated: single-bin detection
1202,(111),51_15,51,15,505,265,6.0,4.0,1,51_15,isolated: single-bin detection
1203,(111),51_15,51,15,489,299,6.0,4.0,1,51_15,isolated: single-bin detection
1204,(111),51_16,51,16,382,694,7.0,4.7,1,51_16,isolated: single-bin detection
1205,(111),51_17,51,17,428,507,7.0,4.7,1,51_17,isolated: single-bin detection
1206,(111),51_17,51,17,482,324,6.0,4.0,1,51_17,isolated: single-bin detection
1207,(111),51_18,51,18,658,12,8.0,5.4,1,51_18,isolated: single-bin detection
1208,(111),51_19,51,19,415,578,7.0,4.7,1,51_19,isolated: single-bin detection
1209,(111),51_19,51,19,331,846,7.0,4.7,1,51_19,isolated: single-bin detection
1210,(111),51_19,51,19,339,781,6.0,4.0,1,51_19,isolated: single-bin detection
1211,(111),51_19,51,19,387,802,6.0,4.0,1,51_19,isolated: single-bin detection
1212,(002),51_20,51,20,292,378,8.0,5.4,1,51_20,isolated: single-bin detection
1213,(111),51_20,51,20,637,77,7.0,4.7,1,51_20,isolated: single-bin detection
1214,(111),51_20,51,20,419,447,7.0,4.7,1,51_20,isolated: single-bin detection
1215,(012),51_23,51,23,85,734,13.0,8.8,1,51_23,isolated: single-bin detection
1216,(111),51_24,51,24,418,377,6.0,4.0,1,51_24,isolated: single-bin detection
1217,(111),51_26,51,26,613,134,9.0,6.1,1,51_26,isolated: single-bin detection
1218,(111),51_27,51,27,360,585,6.0,4.0,1,51_27,isolated: single-bin detection
1219,(002),51_28,51,28,222,990,9.0,6.1,1,51_28,isolated: single-bin detection
1220,ITO,51_29,51,29,93,845,13.0,8.8,1,51_29,isolated: single-bin detection
1221,ITO,51_29,51,29,87,863,10.0,6.7,1,51_29,isolated: single-bin detection
1222,(111),51_29,51,29,414,434,7.0,4.7,1,51_29,isolated: single-bin detection
1223,(002),51_30,51,30,317,305,7.0,4.7,1,51_30,isolated: single-bin detection
1224,(002),51_30,51,30,263,431,6.0,4.0,1,51_30,isolated: single-bin detection
1225,(111),51_32,51,32,386,754,10.0,4.0,1,51_32,isolated: single-bin detection
1226,(002),51_33,51,33,192,568,7.0,4.7,1,51_33,isolated: single-bin detection
1227,(111),51_34,51,34,680,11,8.0,5.4,1,51_34,isolated: single-bin detection
1228,(111),51_36,51,36,391,728,8.0,5.4,1,51_36,isolated: single-bin detection
1229,(111),51_36,51,36,396,988,6.0,4.0,1,51_36,isolated: single-bin detection
1230,(002),51_37,51,37,237,1033,7.0,4.7,1,51_37,isolated: single-bin detection
1231,(002),51_38,51,38,252,429,9.0,6.1,1,51_38,isolated: single-bin detection
1232,(111),51_44,51,44,394,730,9.0,6.1,1,51_44,isolated: single-bin detection
1233,(002),51_44,51,44,205,764,6.0,4.0,1,51_44,isolated: single-bin detection
1234,(111),51_45,51,45,364,987,9.0,6.1,1,51_45,isolated: single-bin detection
1235,(111),51_45,51,45,409,1009,9.0,6.1,1,51_45,isolated: single-bin detection
1236,(111),51_46,51,46,505,324,9.0,6.1,1,51_46,isolated: single-bin detection
1237,(011),51_55,51,55,531,760,3.0,4.3,1,51_55,isolated: single-bin detection
1238,ITO,51_55,51,55,296,79,3.0,4.2,1,51_55,isolated: single-bin detection
1239,ITO,51_55,51,55,89,788,5.0,4.2,1,51_55,isolated: single-bin detection
1240,ITO,51_55,51,55,141,852,4.0,4.2,1,51_55,isolated: single-bin detection
